income,age,dependents,current_debt,late_30,late_60,late_90,credit_utilization,credit_history_years,employment_status,housing,city_tier,dti,creditworthy
377552,36,1,169375,0,0,0,0.33511084429626875,5.958267138728906,salaried,family,tier3,0.44861339129432753,1
559929,51,1,34596,0,0,0,0.31411142041290596,5.4401862679997315,salaried,family,tier2,0.061786416106841865,1
624134,58,1,45102,0,0,0,0.21096140693892235,6.890569862696082,salaried,rent,tier1,0.07226444971995959,1
482381,69,2,48005,0,0,0,0.47772480495114417,2.539510251021449,student,family,tier1,0.0995169057131984,0
550513,54,0,18508,1,0,0,0.845956464157756,3.279606815193602,self_employed,own,tier1,0.03362076283806484,1
373995,45,0,45681,0,0,0,0.5757349470620281,4.980381641012323,salaried,own,tier3,0.12214372548186944,1
642542,56,1,83700,1,1,0,0.7442354691913367,2.499503888670656,salaried,family,tier2,0.13026389605262434,0
518595,59,2,39643,1,0,0,0.20997756522197294,0.2,salaried,rent,tier2,0.07644358175110047,1
642599,59,1,68052,0,0,0,0.5909865647439668,8.51545085365219,self_employed,family,tier2,0.10590173687146197,0
416806,23,2,40876,0,0,0,0.7374836725719945,4.500478811582234,unemployed,own,tier1,0.09806952744289194,0
692060,28,2,549647,1,0,0,0.5586996891326349,3.069791765938001,salaried,family,tier2,0.7942188537085973,0
954486,48,1,182286,0,1,0,0.3494515442978798,6.346989296749896,self_employed,rent,tier2,0.19097894253304898,0
484809,48,0,49309,0,0,0,0.6359857647835401,2.2142648478011138,salaried,rent,tier2,0.10170836450649415,1
469657,57,1,179076,1,0,0,0.46150273234031464,7.605823148330672,student,rent,tier2,0.38129300675895805,0
370754,41,1,165078,0,1,0,0.07042046095836547,7.132641240401921,salaried,rent,tier1,0.4452496122764551,0
283690,54,6,114540,0,0,0,0.5177780096804789,6.577327405726738,student,own,tier2,0.4037533670465537,0
556657,43,2,128130,0,0,0,0.45262247187301413,4.620006641160318,self_employed,own,tier2,0.23017823261081194,1
363074,33,0,30964,0,0,0,0.18025424607703158,11.349532442804135,student,rent,tier3,0.08528374748004607,0
633083,35,0,17621,0,0,0,0.11830717437443725,1.5384958099773005,salaried,own,tier2,0.027834719118437344,1
587900,37,2,79977,1,0,0,0.31308515451461155,4.914197203538588,unemployed,own,tier2,0.1360390922379558,0
576039,40,1,29895,0,0,0,0.25350324483188597,4.116192514552468,unemployed,rent,tier1,0.0518987307428173,0
608672,33,1,14831,1,0,0,0.30944226871735453,2.972793435451481,salaried,rent,tier2,0.024366653416772726,1
367475,36,3,98239,0,1,0,0.7562507138893165,8.23332972391433,salaried,own,tier2,0.2673357869846028,0
825191,38,1,62253,1,1,1,0.23307412097480365,7.682027513400897,salaried,rent,tier1,0.07544139961911099,1
653248,57,1,46033,0,0,0,0.6233442166599976,8.60134617307397,salaried,rent,tier1,0.0704689695369406,1
541453,68,3,56623,0,0,0,0.27204031325743894,4.781284093925439,student,rent,tier1,0.10457699950166183,0
571122,33,2,11839,0,0,0,0.03928754226647145,1.7008500584788147,salaried,rent,tier2,0.020730048044190486,1
78870,35,1,15286,0,0,0,0.22313877470397933,10.16915160689016,salaried,family,tier2,0.19382196328066567,1
569341,38,2,73609,1,0,0,0.13174316245373147,7.018064524361578,salaried,rent,tier1,0.12928895968870002,0
515960,47,0,151195,0,0,0,0.05161624121947789,10.076704067227283,salaried,own,tier2,0.2930376590922251,1
490220,45,1,38844,0,0,0,0.499660264866534,7.590961359075411,salaried,own,tier1,0.07923850204040697,1
461268,66,2,46889,1,0,0,0.45830736474181255,2.255388470392079,salaried,own,tier1,0.10165247761698791,1
253130,51,1,81769,2,0,0,0.25771366872426754,5.463221248562,salaried,own,tier2,0.32303432015912725,1
725313,69,1,105758,1,0,0,0.11320804798503237,8.625309424336258,salaried,family,tier1,0.14581105960351592,1
719309,50,4,55392,0,0,0,0.3085888482355545,6.604502452940301,self_employed,rent,tier2,0.07700801092594532,1
528717,61,0,17336,1,0,0,0.3002786705307629,8.200410097146081,salaried,own,tier1,0.032788775680655566,1
345398,48,2,43085,1,0,0,0.39974579417899025,8.787268225784558,salaried,own,tier2,0.12474241057037906,1
1122582,63,1,38059,0,2,0,0.1267942445727041,6.086033477321951,salaried,own,tier2,0.033903305849133716,0
728564,59,2,43287,1,0,0,0.3376436025094955,10.717986802943791,salaried,own,tier2,0.059414477148091435,1
539226,41,0,31145,0,0,0,0.32232578543580054,7.261731830583725,student,family,tier2,0.05775883340120304,0
511796,67,0,44217,0,2,0,0.5899090976161404,3.158264852046936,student,family,tier1,0.08639568408362938,0
412656,49,1,348590,0,1,0,0.19964095590615624,2.673404812335364,salaried,rent,tier2,0.8447478200656143,1
675883,39,1,66036,0,1,0,0.16874670690277688,8.79800463771062,salaried,own,tier2,0.0977047058937127,1
484432,50,1,36205,0,0,0,0.412219528450574,6.838765947955805,self_employed,rent,tier2,0.0747372045577817,1
426158,27,1,15885,1,1,0,0.6811630699270609,2.0520047581992094,self_employed,rent,tier2,0.037276299143234444,1
539304,22,1,67429,0,0,0,0.5130468102674417,5.931717777827955,student,own,tier2,0.12503080247731946,0
596373,27,0,134894,0,0,0,0.1310327848853852,12.559114771422845,self_employed,own,tier1,0.2261919956572,0
394340,22,0,73181,0,0,1,0.3980356874956824,5.254171406587037,self_employed,family,tier2,0.18558006496487062,0
218962,67,1,52409,1,0,0,0.5191398076247128,6.734489310931296,salaried,rent,tier2,0.2393557326224714,1
705021,68,3,92646,0,0,0,0.1729981808161485,9.074054947475364,salaried,own,tier1,0.13140946400125172,1
590701,60,1,26384,1,0,0,0.4037987921050511,9.822964899019654,self_employed,rent,tier2,0.04466603088797405,0
554299,53,1,14182,1,0,1,0.3566332886171805,3.5044676348447115,salaried,rent,tier2,0.025586419251903095,1
640688,56,2,194458,1,0,0,0.6119654456437537,8.498442934677595,unemployed,rent,tier2,0.3035150083493478,0
787017,21,0,218718,1,0,0,0.12742270364689892,7.465006325227904,salaried,own,tier2,0.2779082694708599,0
806686,22,2,77718,1,1,0,0.13529209655973565,11.8264303034303,self_employed,family,tier1,0.09634270055790001,0
567737,63,2,97126,1,0,0,0.2982356463405159,11.466547916810514,salaried,own,tier2,0.17107642306604653,1
398207,43,0,26424,0,1,0,0.48471789772048723,8.17646106548428,self_employed,rent,tier2,0.06635809462646873,0
555320,30,2,190976,0,0,0,0.042506250634856586,6.692426822406251,self_employed,rent,tier1,0.3439040568203647,0
626481,64,2,76721,0,0,0,0.296263413792969,5.273656630018509,self_employed,own,tier3,0.12246350217508811,1
342802,46,0,58989,1,0,0,0.5688023156910138,5.654145414010395,self_employed,rent,tier1,0.17208040316075537,0
762338,47,1,62544,1,0,0,0.605801019720579,7.047564474831987,salaried,rent,tier3,0.08204349489257332,0
469976,42,3,47181,0,1,0,0.809182688537401,4.577230044517918,salaried,own,tier1,0.10039016684966176,0
371296,50,1,37340,1,0,0,0.1901070581656762,8.947155600431987,salaried,own,tier3,0.10056756639895402,1
339265,38,1,42942,0,1,1,0.6744645633595607,2.9055214916076224,student,own,tier2,0.1265758310426169,0
765786,30,1,109709,1,0,0,0.7405290415710992,6.268484561794264,self_employed,own,tier3,0.14326396525157006,0
514818,44,2,71758,0,1,0,0.8987068103709841,6.3708402770831425,salaried,own,tier3,0.13938556244675818,0
823075,30,2,38068,0,0,0,0.3860767836744615,10.306719517318696,student,rent,tier2,0.04625110557722879,0
419755,66,2,68895,0,0,0,0.630344556832578,5.02047763314666,self_employed,rent,tier2,0.16413166453740818,0
680455,48,1,56792,0,1,0,0.4274189766596408,13.170059737628076,salaried,own,tier1,0.08346213108191547,0
543291,56,0,45785,0,0,0,0.5080477128633154,7.176956119037427,salaried,own,tier2,0.0842735713517526,1
100893,66,1,91307,2,1,0,0.5052498534277488,4.615122387658193,self_employed,rent,tier1,0.9049855337301922,0
653175,30,3,43437,0,0,0,0.623229866703454,8.145344735296304,salaried,rent,tier1,0.06650268750223218,1
688557,39,2,95309,1,0,0,0.22592985081162872,11.63755891775002,self_employed,own,tier2,0.13841898578313092,1
471524,69,1,91122,1,0,0,0.3476544678902427,7.431338014032228,self_employed,rent,tier1,0.19325081516941592,0
565348,60,1,20734,1,2,0,0.6888853791227096,12.317524174477995,salaried,rent,tier2,0.03667632290316779,0
683080,53,0,74513,0,0,0,0.09549690590879267,4.04491168361863,unemployed,family,tier2,0.10908494554807248,1
533290,58,2,36721,1,0,0,0.2907975583578126,10.807664880810883,salaried,rent,tier2,0.06885742747980785,1
166283,59,2,91415,0,0,0,0.17512110105596182,14.196107699790957,salaried,own,tier1,0.5497584194317313,0
397360,33,0,21046,0,0,0,0.2676714525160093,3.1758763752292225,salaried,family,tier2,0.05296601618277588,1
546368,27,0,16887,0,0,0,0.668015476633596,6.537080129160546,salaried,own,tier1,0.030908288014865365,1
319865,58,1,42151,0,0,0,0.37334839642265166,0.2,salaried,rent,tier2,0.13177950507191893,1
118399,35,0,378273,2,0,0,0.014066076026565356,6.31312098441866,salaried,family,tier3,3.1948897640511746,0
534367,59,1,86104,1,0,0,0.3238349918010709,7.931355143227127,self_employed,own,tier2,0.16113256211161087,0
385850,30,2,14704,0,0,0,0.20035306508583667,7.455513586161885,self_employed,own,tier2,0.038110316924040474,0
518352,23,2,87000,0,0,0,0.3735809932315446,9.376630448299608,salaried,own,tier2,0.1678413522508406,1
233937,41,1,31692,0,0,0,0.44866287517111725,7.319548259523557,salaried,own,tier2,0.13547559992173114,0
380717,47,2,72009,0,0,0,0.18236781321835174,8.677266892894846,unemployed,own,tier1,0.18914030547001295,1
501435,31,3,54486,0,0,0,0.803274554088173,6.237990284413676,unemployed,own,tier2,0.10866164960631268,0
725556,52,4,97084,0,0,0,0.290344926372282,7.738485657897103,unemployed,family,tier3,0.13380641989314615,0
601193,34,2,28408,0,0,0,0.029232251399752017,10.688936452537224,unemployed,rent,tier3,0.04725343896383973,1
592518,47,1,57833,0,1,1,0.669036341831072,4.513276286113813,unemployed,rent,tier1,0.09760572005820208,0
740015,41,0,162091,0,0,1,0.3017271607199508,5.137970280007415,salaried,own,tier1,0.21903803745460035,0
516833,44,1,27306,0,0,0,0.1526272562674056,4.8538229726912,self_employed,family,tier2,0.052834517527906084,1
221955,43,0,122201,0,0,0,0.40386260548199737,4.64093992287524,salaried,own,tier2,0.5505688235333192,0
588839,61,1,88864,0,0,0,0.5487096621777782,4.858592971933796,salaried,rent,tier2,0.15091395467613317,0
178467,64,1,12085,0,0,0,0.12415070889773579,0.2277708837306136,salaried,rent,tier2,0.06772057616009228,0
629075,57,0,19242,0,0,0,0.2429909796562062,6.791920204574187,salaried,rent,tier2,0.030588625237645807,1
235953,44,0,56778,2,0,0,0.15862696989803401,4.466233413200164,salaried,own,tier2,0.24063473067736466,1
542120,45,2,34358,0,0,0,0.3061742048070447,0.7246675891811787,salaried,own,tier1,0.06337859939550375,1
711473,47,0,23160,0,0,0,0.06682617345534926,5.073417019317895,student,rent,tier1,0.03255349371326952,1
467742,39,1,30443,0,0,0,0.6233809952614427,2.738363268466855,salaried,own,tier2,0.06508541167918812,1
86983,54,0,84892,0,0,0,0.2414017525100988,2.6814613754728818,salaried,own,tier2,0.9759566875793544,0
288311,63,1,25923,0,0,0,0.4337707889276641,11.942085857569925,salaried,rent,tier2,0.08991354973780588,1
725210,45,0,38018,0,1,0,0.5856341883238163,9.9595394728379,student,own,tier2,0.05242395840329853,1
634636,50,0,167121,0,0,0,0.3342091352249137,2.7175386513302247,self_employed,rent,tier2,0.26333502351712007,0
357555,67,1,144130,0,1,0,0.3948336408972388,8.188911987575498,salaried,rent,tier2,0.4030999088360091,0
299189,59,1,30952,2,0,0,0.2559442564292362,4.66331157300133,unemployed,own,tier3,0.10345341837506593,1
528977,26,0,61169,0,0,0,0.24219324127831804,7.337950646085208,salaried,rent,tier1,0.11563726429629016,0
465948,24,0,101746,0,0,0,0.633329221900922,6.426141997954604,salaried,family,tier3,0.2183638760889114,0
426594,21,1,21867,1,0,0,0.5919835458903991,3.6564986016092678,student,family,tier3,0.05125977037143379,1
942506,28,2,56229,0,0,0,0.14064581185802924,3.6468249063198326,unemployed,own,tier3,0.05965959639244764,0
430136,67,0,58490,1,0,0,0.45743907666684674,9.704999753274013,unemployed,own,tier2,0.13598086072113202,0
301114,42,0,305734,0,1,0,0.35319428081927834,6.817115493389798,student,own,tier2,1.0153447406919167,0
225319,37,0,20125,0,0,0,0.22478726248152203,8.07542198741207,self_employed,own,tier1,0.08931806088023082,1
421294,56,1,99561,1,0,0,0.7423025272671149,7.598727208940141,salaried,rent,tier1,0.2363239196990492,0
523005,27,1,70341,0,0,0,0.6100188698821188,1.8945934081873066,salaried,rent,tier2,0.13449463213715165,0
552250,62,0,47077,0,0,1,0.5724229295140871,10.621794380928476,salaried,own,tier2,0.08524612366638981,1
561610,36,1,124723,0,0,0,0.44883970535160495,0.4355854237778214,self_employed,rent,tier2,0.22208219675467658,0
359131,21,2,182481,0,0,0,0.4820573823060661,2.8204413741743264,student,family,tier2,0.5081181311695492,0
241547,43,1,43963,1,0,0,0.18017618005853595,7.139434432857474,salaried,own,tier1,0.1820088102307689,1
629201,56,0,22767,0,0,0,0.7953130420855853,4.4613231789817736,self_employed,family,tier2,0.036184464819224806,1
292550,21,1,22917,0,0,0,0.08260817578564845,8.431335140933149,unemployed,family,tier1,0.07833565264832827,0
477534,58,0,64709,0,0,0,0.19940740602460186,2.5445026759300733,self_employed,family,tier2,0.13550725487135,1
359054,37,3,33436,0,0,0,0.1076167300669399,4.896424436734724,self_employed,own,tier2,0.09312362718476976,1
539884,37,0,42161,1,0,0,0.5616835783480371,8.583499283382903,salaried,own,tier3,0.07809320157643107,0
484579,27,2,28947,0,0,0,0.020401441105625022,1.5865961946960176,salaried,family,tier2,0.059737302501959494,1
354365,64,0,36240,1,0,0,0.7071227514302788,2.3630780133990936,salaried,own,tier2,0.10226728240798251,1
597236,28,0,117298,1,0,0,0.3955648220654749,5.68506407958095,self_employed,rent,tier1,0.1964025563246698,0
358084,55,0,45961,0,0,0,0.5156453458757825,8.761523723871978,self_employed,rent,tier1,0.1283545224190473,0
319077,29,2,52409,1,1,1,0.6264037159140882,3.6428507797759835,salaried,own,tier3,0.164252467520164,0
453739,44,0,34446,0,0,0,0.257938829583046,7.389609896357782,self_employed,own,tier1,0.07591666236177247,1
587347,64,1,59456,0,0,0,0.5351087673386367,6.941336374898264,unemployed,rent,tier2,0.10122910206756959,0
508183,25,1,49751,0,0,0,0.527309828398454,12.770220016450336,self_employed,own,tier1,0.09790116163422902,1
573734,52,0,64603,0,0,0,0.31780280953735013,4.2333064110554695,student,own,tier1,0.11260216275112558,0
394276,67,1,61111,0,0,0,0.24538792019840283,4.275187221267346,salaried,own,tier2,0.1549953096464393,1
538810,40,3,60404,0,1,0,0.308024994055424,6.381552424021524,self_employed,rent,tier2,0.11210641203697051,1
244084,29,2,12689,0,0,0,0.3544242757018725,6.925602462636281,self_employed,own,tier2,0.05198945018885514,1
338346,63,1,123870,0,0,0,0.5160558223203997,3.068634743467685,salaried,own,tier2,0.36610523564865155,0
486564,40,2,125717,1,0,0,0.3273553499253293,7.677389208522498,salaried,own,tier1,0.2583770448700799,1
516765,66,2,51622,2,0,0,0.2899437273202951,8.949654013461647,salaried,rent,tier3,0.09989492717737834,0
422330,53,1,102313,0,1,0,0.30825960074656156,3.604359673117246,salaried,own,tier1,0.2422595545587759,0
359601,48,4,26633,0,0,0,0.2648523795566464,4.743110861469676,self_employed,own,tier1,0.0740629907249356,1
333809,40,4,33989,0,0,0,0.2736699656467728,9.811790379858891,salaried,own,tier2,0.10182304923212535,0
640901,45,2,91801,0,0,0,0.5202156016829141,4.71798660639965,salaried,rent,tier2,0.14323797047229112,1
569960,50,0,66578,0,0,0,0.37694921466104225,7.5768013392045885,salaried,rent,tier1,0.11681344254300581,0
297048,38,2,49709,1,0,0,0.2762997209118552,10.902652526866508,self_employed,own,tier1,0.16734453667618074,0
745386,30,2,13934,0,0,0,0.5148886221046982,6.8115600847988285,student,own,tier2,0.01869386784746849,1
543860,47,0,34377,1,0,0,0.5344558606745594,7.275105742440985,self_employed,family,tier1,0.06320993947475863,0
643951,38,0,89608,0,0,0,0.2662890333045698,2.0326654942800033,salaried,rent,tier3,0.139153670408554,1
300836,43,1,45721,1,1,0,0.3934187382160499,5.677489948130374,self_employed,own,tier2,0.15198151560139267,0
340011,53,1,21915,0,0,0,0.650988735229626,2.8052561563911578,student,own,tier1,0.06445617612908236,0
335516,26,4,42567,0,1,0,0.38136136601438975,0.5604682559249472,unemployed,own,tier3,0.12687115616843264,0
854160,21,0,38716,1,0,0,0.20756799984476604,11.360523177312583,salaried,own,tier2,0.04532699898848253,1
251091,37,2,45108,0,0,0,0.3202675640847175,3.9716692543276713,salaried,rent,tier2,0.17964872917991073,0
425883,49,0,64970,0,0,1,0.16539910793591384,11.806510029953891,salaried,rent,tier2,0.15255470954013572,1
851068,43,1,43077,0,0,0,0.33336193117416824,7.2989200881657545,salaried,own,tier2,0.050615830096119044,1
219629,45,4,56184,1,0,0,0.5015611533451309,6.427692591282861,salaried,own,tier1,0.25581365745786105,0
446270,36,0,135672,0,0,0,0.42641533241469737,8.846072049742581,salaried,own,tier2,0.30401269980196827,0
411391,30,2,39079,0,0,0,0.2089550187493504,1.3995488132395417,salaried,own,tier1,0.09499466089342826,0
713096,46,0,58680,0,0,0,0.2225484040270817,8.26323126264159,self_employed,family,tier2,0.08229016331492421,1
643790,35,0,96949,1,0,0,0.09641436071543891,11.14636150073624,self_employed,own,tier2,0.15059216841298076,0
931461,48,2,42976,1,0,0,0.15410790541535993,2.534256685044246,salaried,rent,tier1,0.046138539203465195,1
479349,68,1,33611,0,0,0,0.8142786977758368,4.597830149448523,student,rent,tier3,0.07011826399072973,0
492871,24,1,33155,0,1,0,0.2630645572035576,7.6461014021678295,self_employed,rent,tier1,0.06727032642556163,0
912504,48,4,60949,1,0,0,0.5980722554369614,0.9073111887629324,salaried,rent,tier2,0.06679411182057292,0
349606,48,2,36795,0,0,0,0.22171362556434188,6.158901854957665,self_employed,own,tier2,0.10524897212255334,1
450449,33,2,35542,1,0,1,0.47194351536925744,2.119752003612639,self_employed,rent,tier2,0.07890506722678084,1
747563,34,3,36575,0,0,0,0.6857353266738907,4.1766227646295295,salaried,own,tier2,0.04892590662555992,1
435866,52,2,71848,0,0,0,0.4007656590581999,6.381197544150114,salaried,own,tier3,0.16484060907813225,1
402112,39,3,74451,1,0,0,0.6101524229437978,12.819154677104876,salaried,own,tier1,0.18515218307659084,1
82820,41,0,162170,1,0,0,0.607384846510247,3.6473273567824283,salaried,rent,tier2,1.9581038163158309,0
844939,41,2,86607,3,0,1,0.7334671286679846,0.6741528207641272,salaried,rent,tier1,0.10250165438506968,0
608292,25,1,82621,1,0,0,0.750303849571472,10.57420410484269,salaried,own,tier1,0.13582451650526237,1
508702,45,0,34343,0,0,0,0.35200678864008905,0.5237587797180092,salaried,rent,tier2,0.0675109947526144,1
778636,58,2,50792,1,0,0,0.1351453329698514,4.756639612408134,salaried,own,tier1,0.06523313651031433,0
587695,34,3,103659,1,1,0,0.7215600797116488,10.28827613902348,salaried,own,tier1,0.17638240353995474,0
306604,43,0,20006,0,0,0,0.37359654917308804,6.190299156428768,self_employed,own,tier2,0.06525236651855584,1
478593,38,0,27787,1,0,0,0.48590090432141014,4.271566437311417,salaried,rent,tier2,0.05806141069789923,1
292038,42,1,174682,2,0,0,0.6588304172142927,8.771996682342925,salaried,family,tier3,0.5981496057079075,0
670044,44,0,192941,1,0,0,0.5981942799194555,6.115311817660176,self_employed,rent,tier1,0.2879526389921751,1
145393,60,2,99039,2,0,0,0.7817884862035127,6.757139407893861,salaried,own,tier2,0.6811858142714639,0
418138,39,1,23171,0,0,0,0.10919167744338014,7.730177231481144,self_employed,rent,tier2,0.05541594153652007,0
588852,24,1,212180,0,0,0,0.3042053299800677,14.012113619505582,salaried,own,tier2,0.36032902131021877,0
433184,63,2,92072,0,0,0,0.3996481145575811,9.070258774133078,self_employed,own,tier2,0.21254703252865959,0
833804,43,3,35643,0,0,0,0.3060109147797271,4.839157465870314,unemployed,family,tier2,0.04274839301779598,1
200694,36,1,134022,0,0,0,0.5352458243881505,8.394166584391657,salaried,own,tier2,0.6677933035928835,0
369246,51,3,37356,1,0,0,0.11361557085703725,5.231202567454222,salaried,own,tier1,0.10117030089661207,0
577264,59,0,112100,0,0,0,0.46831471832641913,7.4361046664981325,self_employed,rent,tier1,0.19419316768684822,0
576687,34,1,61412,0,0,0,0.9000364719990279,1.5470803994203397,student,own,tier2,0.10649226356380845,0
677807,23,2,43280,0,1,0,0.42120347573650674,7.869449607375534,self_employed,rent,tier3,0.06385405501401084,0
226835,59,0,321498,0,0,0,0.22816714273588432,6.666900656620545,self_employed,own,tier1,1.4173236294081772,0
263388,36,0,81739,1,0,0,0.1726515902015221,2.7523450652666104,salaried,rent,tier2,0.3103378821399889,0
484511,68,2,34797,1,0,0,0.27222221184083206,11.777631720702157,salaried,own,tier2,0.07182054709346528,1
494718,65,0,62855,0,1,0,0.0480145007485463,6.4496777865017725,self_employed,rent,tier2,0.12705346412910362,1
384619,33,1,40779,2,0,0,0.31443351882330384,11.284258115542666,unemployed,rent,tier2,0.10602674499307868,0
248698,56,1,78155,0,0,0,0.3580163664757361,11.446820519091936,salaried,rent,tier3,0.3142568650393201,0
193459,31,0,111286,1,0,0,0.3125269742552982,6.802400374687423,self_employed,own,tier1,0.5752458122862629,0
220842,61,0,48205,0,0,0,0.14993610265216203,7.620314150428667,salaried,own,tier3,0.21827862048989052,0
598490,52,1,26976,0,0,0,0.42824643128226175,6.881604948552839,salaried,own,tier3,0.04507492100166765,1
605960,49,2,74976,1,0,0,0.389416945429984,2.9150426867363084,salaried,own,tier2,0.12373199187896715,1
693728,68,3,151584,0,1,0,0.2939250344052282,7.622146368079866,salaried,own,tier2,0.21850620926893277,1
669922,62,1,28411,0,0,0,0.03206945401633543,0.2,salaried,rent,tier3,0.04240942483471991,1
581410,33,1,97942,1,0,0,0.4150199016157603,6.073549830471847,student,own,tier2,0.16845719240769286,0
847770,46,1,91461,0,0,0,0.19694716931235365,2.066756476671838,self_employed,family,tier1,0.10788502207157429,1
835734,39,2,46923,0,0,0,0.5230304608717669,2.201097319317085,salaried,rent,tier2,0.05614655644586174,1
386033,25,1,42937,0,0,0,0.28828876668991527,7.255843451689747,student,rent,tier1,0.11122781524048124,0
273822,23,1,24195,0,0,0,0.03470362123815544,8.151579164796493,unemployed,own,tier1,0.08836042096857058,1
743431,35,3,177933,0,0,0,0.6194348364843657,4.351942360880381,self_employed,own,tier1,0.23934133246437703,1
795308,40,1,24115,1,0,0,0.4555251389443429,4.230431056651301,salaried,own,tier2,0.03032184142104398,0
489021,67,1,59030,0,1,0,0.27846015471537194,1.6548046878117475,self_employed,own,tier3,0.12071197543824928,0
594726,63,1,20888,0,0,0,0.40944383924720684,6.436996663277229,self_employed,rent,tier2,0.035123616576294696,0
104902,43,1,27895,0,0,0,0.5653358487282947,3.1056849880609625,salaried,rent,tier2,0.26591975051664335,0
537290,62,3,29545,0,0,0,0.3725274885424673,8.983729547690338,salaried,rent,tier1,0.054989106024131935,1
616708,51,2,55346,0,0,0,0.22146876564630308,0.7235926224740439,student,family,tier2,0.08974539961624152,1
315087,46,0,35250,1,0,0,0.5876791452489479,7.503002004795245,salaried,family,tier3,0.11187507631160869,0
590706,34,3,64448,2,0,0,0.47915751532481926,8.75541203680425,salaried,own,tier2,0.10910477658517781,0
183172,46,1,117852,0,0,0,0.5962643553964121,7.118478073975206,salaried,own,tier2,0.6433966538138087,0
725581,37,5,46081,0,0,0,0.3060866420287002,4.849392238127739,self_employed,own,tier1,0.06350986822782824,0
335863,60,0,230059,1,0,0,0.12022580467248165,5.102851323677973,salaried,rent,tier1,0.6849805767773891,0
599239,67,1,54251,2,0,0,0.2910682986918051,3.7812536649050776,student,own,tier1,0.09053359070205658,1
492251,49,0,54804,0,0,0,0.5455511084080261,10.736306324984689,self_employed,rent,tier2,0.1113343747386278,0
191012,67,0,92170,1,0,0,0.10460674003472331,5.115770155374515,salaried,rent,tier2,0.4825376781500096,0
387878,43,3,49397,1,0,0,0.20026230243166984,5.653508988656508,salaried,own,tier2,0.12735249835426285,1
587462,67,1,116126,0,0,0,0.4161915080458094,8.239041447004885,unemployed,rent,tier1,0.19767460029244724,1
584309,59,2,98865,0,0,0,0.2550911512728613,3.903147027863846,self_employed,own,tier2,0.16920118355527933,1
345486,45,2,25713,1,0,1,0.569432517621706,4.651827797243711,self_employed,own,tier2,0.0744276994698792,0
529358,53,1,53710,0,0,0,0.11351139440502224,7.010621923321329,self_employed,own,tier1,0.10146269271606449,0
413774,50,1,49047,0,0,0,0.3438595348947759,0.2,self_employed,family,tier3,0.11853562669351192,0
578661,37,0,57659,0,0,0,0.39277043031774184,7.9634615706367615,salaried,rent,tier1,0.09964299283709523,1
455749,37,1,241908,0,0,0,0.4877241109502394,8.840899796380599,salaried,rent,tier2,0.530792378320875,0
579163,58,1,84461,0,0,0,0.39221184873053216,0.7758780066754571,student,own,tier3,0.14583343975433716,0
492485,44,4,76584,0,0,0,0.2089005137671362,2.297123439538641,self_employed,own,tier1,0.15550541050353187,1
601117,25,2,69388,0,0,0,0.3685177117952934,6.061466052256032,salaried,own,tier1,0.11543218158777993,1
737719,49,1,64997,0,1,0,0.38780708930719693,8.85201936257125,salaried,rent,tier1,0.0881057309492925,1
454123,63,0,9315,0,0,0,0.38847566832583186,1.3220230124333492,self_employed,own,tier2,0.02051238948206949,1
444223,41,0,42136,0,0,0,0.4034087038755242,3.065861565329304,salaried,own,tier1,0.09485345638101642,1
548150,52,2,50234,0,0,0,0.3733013441055202,1.2843777783232646,self_employed,own,tier1,0.09164297504829426,1
566732,25,1,137482,0,0,0,0.30701684846993627,5.779410902965583,salaried,own,tier1,0.24258850007294513,1
534273,48,1,39150,0,0,0,0.23109671974177637,7.68895731157259,salaried,own,tier1,0.07327885859023456,1
557954,37,0,56945,0,0,0,0.4393533020390554,0.2,self_employed,own,tier2,0.10206128317458807,1
644227,61,2,60173,0,0,0,0.25551963568117203,6.81814487035133,self_employed,rent,tier2,0.09340395575266382,1
465439,64,2,97708,0,0,0,0.007380311532555691,11.286219092545522,salaried,rent,tier2,0.20992764960837784,1
673151,27,0,77671,1,0,0,0.3482258429136296,4.308847603261308,salaried,rent,tier1,0.11538538959017161,1
534083,28,0,41261,0,0,0,0.6823053056812303,7.565771605112668,salaried,own,tier3,0.07725579774329175,0
674903,67,1,26650,0,0,0,0.2769522248588745,3.7065715849713916,salaried,own,tier2,0.0394879111742122,1
678739,28,0,53876,1,0,0,0.46319664621591483,6.215180094797201,salaried,rent,tier1,0.07937693304239589,0
296824,44,4,19187,0,0,0,0.12854542772668692,7.507322109840126,salaried,rent,tier3,0.06464299462315404,1
536204,42,1,81333,0,0,1,0.38561791869068107,7.185683642307431,unemployed,own,tier2,0.15168349241794116,0
488094,32,2,36148,0,0,0,0.6526321543661588,0.2,salaried,own,tier1,0.07406060259103318,0
550633,42,4,78039,1,0,0,0.767406801110698,8.725022553815045,self_employed,rent,tier2,0.14172645018092805,0
448219,38,0,115964,0,0,0,0.4876736106708348,4.252158755443405,unemployed,own,tier2,0.2587219245056275,0
717196,55,0,26372,0,0,0,0.5418451517616951,6.471691399291232,student,own,tier1,0.036772012595221754,1
477071,43,1,126349,0,0,0,0.14469790673366248,5.8057153497192004,unemployed,own,tier2,0.264844751392256,1
493063,61,1,42313,1,0,0,0.6123904137681235,10.04775714234259,salaried,rent,tier3,0.08581847331228587,0
706509,62,0,57167,1,0,0,0.1298492874301684,8.825580270199994,salaried,own,tier2,0.08091577630575929,1
